Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency,MA_7,MA_14,MA_30,Price_Change,Price_Change_7,HL_Spread,HL_Spread_Pct,Volatility_7,Volatility_14,Volume_Change,Volume_MA_7,RSI_14,OC_Diff,OC_Diff_Pct,Volume_log,Volume_MA_7_log
0.308,0.5310494996785432,0.5432386622327937,0.5289988350628314,440.3999938964844,0.1897218116484164,0.0,0.0,0.9090909090909092,0.0,429.93714686802457,409.0421447753906,371.0860005696615,0.0401756741055197,0.0341426972363194,0.0142398271699623,3.233384960788479e-05,9.475601156503917,32.143948713288765,0.0519381865574382,0.1744337094482089,78.05301616700194,439.8689443968058,828.3012123409756,0.17371950807054948,0.1607860820153993
0.312,0.5518991925556473,0.5568028635494933,0.5533139812738853,443.2099914550781,0.1472455076147343,0.0,0.0,0.9090909090909092,0.0,433.7028590611049,415.9164297921317,374.84100036621095,0.0063805576692497,0.0632361400158323,0.0034888822756079,7.871849332985017e-06,8.60574551735686,27.852557297099075,-0.2238872993285411,0.1714285659462335,78.34257357260412,442.6580922625225,802.0633083602306,0.1373638584993333,0.15822400053484953
0.316,0.5482228735622027,0.549085071206433,0.5449194650764874,444.7200012207031,0.1373952541100607,0.0,0.0,0.9090909090909092,0.0,436.3671439034598,422.8400006975447,378.4930002848307,0.0034069849388267,0.0437721350385795,0.0041656061299456,9.366806346716055e-06,8.734808098790237,20.759203893478265,-0.0668968015679407,0.1662825695070668,78.43023524344437,444.1717783471409,810.2029298066932,0.12874078330410135,0.15382139948363596
0.32,0.551184694127683,0.5713995277959821,0.5549586736274938,459.4599914550781,0.1829946267332445,0.0,0.0,0.9090909090909092,0.0,439.9742867606027,429.31500026157926,382.8313334147135,0.0331444283907076,0.0581515867826645,0.0164408541684882,3.578299411102419e-05,12.21561281959844,16.260151656758847,0.3318846267183022,0.1665603869784936,77.60522659578916,458.9088067609504,832.5862667272166,0.16804904291767117,0.15405957880210902
0.324,0.5859211791221739,0.5823179788529507,0.548143078151009,436.0,0.2576111365141327,0.0,0.0,0.9090909090909092,0.0,441.4242858886719,432.17642865862166,386.5680002848307,-0.0510599222813328,0.0238346688998687,0.0341749007019416,7.838279977509547e-05,10.777363222866398,13.165435054066323,0.407752463080014,0.1812492970614914,62.47820307396543,435.4140788208778,743.1273938129603,0.22921399802424908,0.1665726047454195
0.328,0.5505222082357829,0.551369416116208,0.5231568846105239,429.8299865722656,0.2502797157309133,0.0,0.0,0.9090909090909092,0.0,439.5728541782924,433.5899985177176,390.2253336588541,-0.0141514069443449,-0.0292690027384423,0.0282125315056841,6.563648974486075e-05,11.586467184052744,11.571792696299468,-0.0284592540618568,0.1922289395785238,56.48469440203389,429.2794643640298,779.7677513132656,0.22336729886558998,0.17582461360614543
0.332,0.547222623335494,0.5601196713890577,0.5496167160752629,453.25,0.1584387420150776,0.0,0.0,0.9090909090909092,0.0,443.8385663713728,435.8492845807757,394.0,0.0544866904575465,0.0705259555456374,0.0105029553137948,2.317254343915027e-05,10.027323087632936,12.12929216131229,-0.3669533243939671,0.1890981134809399,59.61808004394919,452.7027773766645,827.2735045515822,0.14707318650915596,0.1731951319501215
0.336,0.5564068796083965,0.5589968571217795,0.5440379324609814,433.0899963378906,0.1910033903599721,0.0,0.0,0.9090909090909092,0.0,442.7942810058594,436.365713936942,396.8829996744792,-0.0444787725584321,-0.0165985414620871,0.014958924660798,3.4539991196488706e-05,10.79627639088193,11.821265879585086,0.205534630802582,0.1892811961540193,52.00443947559499,432.5335894582822,777.3692333975142,0.174796137018962,0.17334908777432445
0.34,0.5430916703759008,0.5443485579130203,0.5345381878203931,438.6900024414063,0.1313204674011007,0.0,0.0,0.9090909090909092,0.0,442.1485682896205,437.9257136753627,399.7836659749349,0.0129303520073611,-0.0101983012585805,0.0098103700926271,2.236287592156268e-05,10.90192013992288,10.403842955606724,-0.3124704899027747,0.1870061904092144,56.17158353209548,438.1469107710304,806.7641885720087,0.12338550571723848,0.17143433078597448
0.344,0.5356091596236553,0.5379214033111006,0.5357881299169626,435.5400085449219,0.1277664322318485,0.0,0.0,0.9090909090909092,0.0,440.83714076450894,438.6021423339844,402.64833272298176,-0.0071804551709727,-0.0206421853089208,0.002133273394138,4.897996400525899e-06,11.091536382368206,9.86776945743469,-0.0270638327717558,0.1856306444266127,52.77111347301253,435.0043993852982,812.1675881923924,0.12023906801098737,0.1702748224140911
0.348,0.5417536558143833,0.5466716585839502,0.5164071009203566,413.489990234375,0.2098304513002967,0.0,0.0,0.9090909090909092,0.0,434.2699977329799,437.12214224679127,404.89866536458334,-0.0506268491480562,-0.1000522397502322,0.0302645576635935,7.319296325997878e-05,11.81311119778228,11.918024336026669,0.6422971795873,0.1894643336504773,44.3933322444029,412.9482365785606,762.2435624505426,0.19048022689820332,0.1735030659905945
0.352,0.5248530702391532,0.5386183374509732,0.5272620704541735,435.8999938964844,0.1473631311736777,0.0,0.0,0.9090909090909092,0.0,434.2557111467634,437.8399985177176,408.2996653238933,0.054197209585187,-0.0002293717970541,0.0113562669967997,2.605245963709864e-05,11.81073048778341,11.481520602728107,-0.297703787698667,0.1737146186018409,52.52728132805711,435.3751408262452,829.5181366241477,0.13746638017301493,0.16017360718980403
0.356,0.5290879689834728,0.5351466247245982,0.5248410479744742,429.239990234375,0.1341551376070916,0.0,0.0,0.9090909090909092,0.0,434.17142595563615,436.8721400669643,411.628998819987,-0.0152787422697027,-0.0013726272161596,0.010305576750124,2.400889242518368e-05,11.849618968824078,11.602626171676444,-0.0896288879137587,0.1571253931555807,46.40678414355028,428.7109022653916,810.2828402790299,0.12588800159851338,0.145938820174506
0.36,0.5396232033082075,0.543290297195064,0.5359854849686712,435.1499938964844,0.1320229467637307,0.0,0.0,0.9090909090909092,0.0,431.5857107979911,437.7121385846819,414.99766540527344,0.0137685299519327,-0.0399338248284956,0.0073048122263928,1.6786883439852704e-05,8.491613173705938,10.959336937868892,-0.0158934714047671,0.153351708119674,53.35884192904673,434.61037069317615,805.396002300789,0.12400625056823235,0.142672232170283
0.364,0.5394023878921411,0.5417931983767144,0.5293804149318828,428.75,0.1428291555223301,0.0,0.0,0.9090909090909092,0.0,430.9657113211496,436.8799961635045,418.0049987792969,-0.014707558281632,-0.0100210034278986,0.0124127834448315,2.8951098413601268e-05,8.521859646779385,11.17962696239054,0.0818509889643523,0.1464696745714394,46.45789271213701,428.2105976121079,793.8611456383334,0.13350690340670304,0.1366873725267875
0.368,0.5274121900871467,0.5445163420009467,0.5323935025667079,439.30999755859375,0.1661268711116347,0.0,0.0,0.9090909090909092,0.0,431.0542820521764,436.6014251708984,420.95399881998696,0.0246297319150874,0.0014132875464154,0.0121228394342387,2.759518222123285e-05,8.618198546463587,11.057689313687886,0.1631159653930896,0.1514420179586585,48.86759787199314,438.7825853685066,831.9538183142953,0.1536878908526453,0.141015085522902
0.372,0.5512756367783932,0.5552799275570405,0.5547744488101513,447.4299926757813,0.1169809467103875,0.0,0.0,0.9090909090909092,0.0,432.7528512137277,436.7949959891183,424.3216654459636,0.0184835199797712,0.0272994073967676,0.0005054787468892,1.1297381828747968e-06,10.594702080143056,11.233070784767042,-0.2958336846555178,0.1499012343127355,50.75778508740118,446.8787170390029,810.6266397886242,0.11062946238597536,0.139676055480668
0.376,0.5537308504853616,0.5546346283794382,0.5566691376137982,442.6000061035156,0.0991228889881131,0.0,0.0,0.9090909090909092,0.0,436.9114249093192,435.5907113211496,427.50933227539065,-0.0107949548562463,0.0704007752464344,-0.0020345092343599,-4.596722110944031e-06,6.811005469628895,9.364648465281311,-0.152657832103941,0.1340858682681379,45.00888605254733,442.0462752530303,798.305304581754,0.09451248808569591,0.12582692401566764
0.38,0.5507300601615344,0.5497820053463055,0.5394985655035728,438.9700012207031,0.1559415919398887,0.0,0.0,0.9090909090909092,0.0,437.3499973842076,435.8028542654855,430.5486653645833,-0.0082015472949711,0.0070429166487848,0.0102834398427327,2.3426292945158375e-05,6.833826357049775,9.408173000178708,0.5732147592932786,0.1353113626633109,50.99617644957436,438.4192711605416,796.0692594697828,0.14491524297014774,0.12690694164994662
0.384,0.52026744366971,0.5547636960921458,0.5196306738412562,448.9800109863281,0.2378488435570208,0.0,0.0,0.9090909090909092,0.0,440.1700003487723,437.17071315220426,433.2209991455078,0.0228034028243133,0.0459883077091083,0.0351330222508896,7.825074923426712e-05,7.000299748867412,9.85450357531274,0.5252431413468264,0.1501247492275865,56.2618599612498,448.4597435426584,861.9792550912748,0.21337506951957214,0.13987041408109613
0.388,0.555120798295541,0.5577062587665749,0.5410380152141441,433.7200012207031,0.1764811981715197,0.0,0.0,0.9090909090909092,0.0,439.9657156808036,435.7757132393973,434.48033243815104,-0.0339881718388788,-0.003286206356058,0.0166682435524307,3.843088514598841e-05,7.189518734890731,8.720293440776922,-0.258011115243405,0.1564759280001278,43.253887854301645,433.1648804224076,780.3074245324794,0.1625279479029007,0.1453773879462532
0.392,0.5462223731087853,0.5686505469976466,0.5522482238410367,452.4200134277344,0.1978562578707526,0.0,0.0,0.9090909090909092,0.0,443.3471461704799,437.1564287458147,435.89299926757815,0.0431154019976025,0.0552070284028789,0.0164023231566099,3.625463655406992e-05,6.57538119144788,9.733748306246024,0.121118056318151,0.164336942621331,56.74506658533758,451.8737910546256,827.27074777772,0.18053350741162746,0.15215177702695754
0.396,0.5654482203382254,0.5774782350209335,0.5692346112875412,460.5499877929688,0.1485775512463588,0.0,0.0,0.9090909090909092,0.0,446.3814304896764,438.7178562709264,437.19066569010414,0.0179699706554494,0.0483485246236448,0.0082436237333923,1.7899520034507392e-05,8.893863507526094,11.577398747785471,-0.2490631691648821,0.1618298969262916,57.49553705033034,459.9845395726306,813.4865811364456,0.13852426480848196,0.14999625952656637
0.4,0.5754768478044483,0.5758004729135421,0.5706161368031236,461.510009765625,0.1251637471527135,0.0,0.0,0.9090909090909092,0.0,448.3928615025112,440.5728563581194,438.3789998372396,0.0020845119924044,0.0314686483256083,0.0051843361104184,1.1233420729165326e-05,10.599200392465258,13.019746225741828,-0.1575864179833095,0.1629988684180524,59.04058860262332,460.93453291782055,800.9610372274261,0.11792857808920396,0.15100190055071644
0.404,0.5606027689506677,0.562068487508916,0.5534586949272643,440.1000061035156,0.1337301193639271,0.0,0.0,0.9090909090909092,0.0,448.0357186453683,442.47357177734375,439.1539998372396,-0.046391201077052,-0.0056484409523828,0.0086097925816517,1.956326394511939e-05,10.865693056664886,10.4507753690766,0.0684413211180205,0.1679427584717401,59.30485069139943,439.53940333456495,784.0478636188182,0.12551318700255104,0.15524387504733952
0.408,0.5550168921545159,0.5658628498240924,0.5588269932554712,456.55999755859375,0.1542382569761995,0.0,0.0,0.9090909090909092,0.0,450.548575265067,443.9492863246373,440.1703328450521,0.0374005708402707,0.040071067018192,0.0070358565686211,1.541058482180799e-05,10.44553073039999,10.900142457704575,0.1533546646770163,0.1676994249054988,57.53794599163973,456.0049806664392,821.6055891493265,0.14344060862671904,0.155035509597483
0.412,0.5670200534498251,0.5866027748448546,0.5721292457377193,468.3699951171875,0.1570385803354516,0.0,0.0,0.9090909090909092,0.0,453.3185729980469,446.7442866734096,441.3089996337891,0.0258673506696742,0.0431867425194789,0.0144735291071352,3.090191356838298e-05,12.35642257426221,11.816577735543689,0.018155828613158,0.1561551015881318,63.75975955093509,467.8029750637377,825.020159723739,0.1458637928029245,0.1450999321740618
0.416,0.5650325164867226,0.568727979748084,0.5587085802244459,444.260009765625,0.1631047323622705,0.0,0.0,0.9090909090909092,0.0,454.8242885044643,447.39500209263394,441.9226664225261,-0.0514763661270191,0.0243014122365974,0.010019399523638,2.2553007930927483e-05,9.984741449019904,11.371440612692735,0.0386284186590386,0.1542441779010962,52.839957843535885,443.6949772491383,785.2556522020348,0.15109292310384406,0.1434457383386088
0.42,0.5619018137538381,0.5766135167931346,0.5549060322291642,462.0700073242188,0.158914800823787,0.0,0.0,0.9090909090909092,0.0,456.2028590611049,449.7750026157924,442.5653330485026,0.0400891306151767,0.0213297237303271,0.0217074845639703,4.697877858308797e-05,10.25984954353269,10.631750856436527,-0.0256885957740163,0.1486811126086726,59.69732528862917,461.508105510465,821.3322936747909,0.14748405071835485,0.13861442562843082
0.424,0.5747753525104999,0.5780590200351501,0.5475115018319194,445.9100036621094,0.2050621879401888,0.0,0.0,0.9090909090909092,0.0,454.1114327566965,450.2464316231864,443.3159993489583,-0.0349730634015604,-0.0317880458558182,0.0305475182032306,6.85060168023909e-05,10.70836100189467,10.272270714785838,0.2903907431981267,0.1567503464220768,51.86020471549927,445.3352283095989,774.7987563566646,0.18653117386007778,0.14561464828370538
0.428,0.5435463439857505,0.5418060775778298,0.5301304042819975,429.5199890136719,0.1932587693352119,0.0,0.0,0.9090909090909092,0.0,449.5414297921317,448.96714564732144,442.9533325195313,-0.0367563286623574,-0.0693159846483049,0.0116756732958323,2.7183073185124004e-05,13.489623456678055,11.67013008852554,-0.0575601905136193,0.1664782067338623,45.17692616824196,428.97644266968615,789.2177868846674,0.176688025994997,0.15398912969347722
0.432,0.5457287297405884,0.5551121828550503,0.5452352331592212,445.2300109863281,0.1415358720194276,0.0,0.0,0.9090909090909092,0.0,450.2742876325335,449.1550031389509,443.0206665039062,0.0365757645150157,0.0116564526509137,0.009876949695829,2.218392617772655e-05,13.0224673325831,11.580576626616798,-0.2676354480249727,0.1675933142560766,50.66904203242206,444.6842822565876,814.8449184047315,0.13237461182853166,0.1549446339246255
0.436,0.5454689049224738,0.54584565673137,0.5439194792763343,439.6199951171875,0.1108679755181816,0.0,0.0,0.9090909090909092,0.0,447.8542872837612,449.20143127441406,442.8506663004557,-0.0126002644267232,-0.0371035625810213,0.0019261774550356,4.38146007103748e-06,13.232012447600528,11.537826588293656,-0.216679319975055,0.1613975597620741,50.16370163215885,439.074526212265,804.9487738896311,0.10514166967915534,0.14962407283605222
0.44,0.5490412781311922,0.5456391562682249,0.536288122817039,430.6000061035156,0.1069925382914573,0.0,0.0,0.9090909090909092,0.0,442.4585745675223,447.8885737827846,441.888666788737,-0.020517695086338,-0.080641350657447,0.0093510334511859,2.1716287316860733e-05,10.9813240064507,12.5649464025853,-0.0349554252128357,0.1542481251843606,45.34777734933088,430.0509648253844,783.2761979011434,0.1016469132263277,0.14344915813191642
0.444,0.5243334602466253,0.5226278049247393,0.4965260388700519,401.989990234375,0.2229553600365035,0.0,0.0,0.9090909090909092,0.0,436.4200003487723,445.6221444266183,440.7549997965495,-0.066442209622874,-0.0951470278712461,0.0261017660546873,6.493138309107907e-05,18.720520650685728,17.290348820235412,1.0838402714510154,0.1627982148521082,42.47711978027465,401.4656567741284,765.6685815650504,0.20127035565989704,0.15082935448650014
0.448,0.4764896179453899,0.506740542323046,0.4786844194303952,404.3500061035156,0.1971639482448665,0.0,0.0,0.9090909090909092,0.0,428.1742858886719,442.1885724748884,439.9056671142578,0.0058708324248686,-0.1249161389092345,0.0280561228926508,6.938573629072308e-05,18.245393870528183,20.34048002642004,-0.1156797117925951,0.1682623787694053,37.64585061433572,403.87351648557024,847.6019230535635,0.17995538314912585,0.15551749853576044
0.452,0.4926497384683247,0.5219308707848667,0.4996838401582561,408.9200134277344,0.1908464310268306,0.0,0.0,0.9090909090909092,0.0,422.8900015694754,438.50071716308594,438.4280008951823,0.0113021077166715,-0.0829539367374326,0.0222470306266105,5.440435756647579e-05,17.59768963359714,21.40777758297452,-0.0320419492218216,0.1662315563532113,36.48359802715182,408.427363689266,829.0420795900335,0.1746643408561986,0.1537776585662301
0.456,0.5012754149903522,0.5024944627063608,0.4930655997334799,401.25,0.1495425249460764,0.0,0.0,0.9090909090909092,0.0,418.8514317103795,434.1964307512556,437.3666676839193,-0.0187567572529434,-0.0658176330246926,0.0094288629728808,2.349872391995232e-05,19.009798751834825,22.457858442033512,-0.2164248283739055,0.1599863785833347,34.75974015148569,400.74872458500965,799.4581673085297,0.13936405883528405,0.14840826244875488
0.46,0.5023146349754081,0.5062113922710997,0.4993680720755223,403.989990234375,0.1329622082988505,0.0,0.0,0.9090909090909092,0.0,412.96000017438615,431.6171439034598,436.2100006103516,0.0068286360981308,-0.0926263273686182,0.0068433201955773,1.693933107502792e-05,15.547266270074962,23.763350957023118,-0.1108735903262606,0.1587615694803952,39.915096965681336,403.4876755993996,803.2568583615989,0.12483562606048292,0.14735182229718405
0.464,0.5132915794196776,0.5283580647727225,0.4944208246267085,395.2300109863281,0.2125952765218579,0.0,0.0,0.9090909090909092,0.0,406.6185738699777,427.2364305768694,434.8663340250651,-0.0216836541988695,-0.1009735331056235,0.033937240146014,8.586706272967712e-05,11.346117574412782,24.45445914529749,0.5989150544493165,0.1732940410523489,32.101800755698605,394.71671940690845,768.9912229870813,0.19276291931709488,0.1598152126416938
0.468,0.4973003410641471,0.4946218048624257,0.4799738726909283,391.0899963378906,0.1874813994555544,0.0,0.0,0.9090909090909092,0.0,400.9742867606027,421.7164306640625,434.119667561849,-0.010474950113494,-0.0917557111137774,0.0146479321714974,3.745412132414148e-05,5.992051588858281,23.14216336379283,-0.1181299861275206,0.184792449790077,26.39008669517287,390.5926959968265,785.4261574826543,0.17183459318760824,0.16956761139044235
0.472,0.4971054922724118,0.5190399430727081,0.5027758698137648,417.7799987792969,0.1804696537933789,0.0,0.0,0.9090909090909092,0.0,403.2300022670201,419.8250013078962,433.5156677246094,0.0682451678419993,0.0392796062800362,0.0162640732589433,3.892975562847665e-05,8.767464753742008,22.22173899962692,-0.0373996870224864,0.1787230631839164,42.03561177856043,417.2828932870245,839.4252322168171,0.16591237098123562,0.16443170268653245
0.476,0.5130187911112483,0.5174396137157539,0.5091704545644785,419.3999938964844,0.1327087324075546,0.0,0.0,0.9090909090909092,0.0,405.38000052315846,416.7771432059152,433.1876678466797,0.003877627272538,0.0372201992476683,0.0082691591512753,1.971664108635236e-05,10.716555746772176,18.61546471665485,-0.2646479359931956,0.1695151752071576,35.781409242234986,418.8869751053732,816.5139023426871,0.12461187256848252,0.15658928276565645
0.48,0.5253986864997133,0.5257768680623134,0.5235648052555509,426.5799865722656,0.116489729237475,0.0,0.0,0.9090909090909092,0.0,407.9028538295201,415.3964276994978,432.9020009358724,0.0171196775876762,0.0431868643368618,0.0022120628067624,5.185575686607394e-06,13.425234932282704,16.928911936027657,-0.1222150409836656,0.1588927892372496,43.14878864288891,426.0545878857659,810.9167358681593,0.11018959318498457,0.14746505726382267
0.484,0.5288281441653582,0.5335075396064892,0.5358144706929383,430.1700134277344,0.0642784926761585,0.0,0.0,0.9090909090909092,0.0,412.0342843191965,415.44285801478793,432.9493347167969,0.0084158351738814,0.0720747998198987,-0.002306931086449,-5.362835656690028e-06,15.348759478538316,16.97146573976215,-0.4482046348899919,0.1467122131986899,50.2533811513925,429.641185283569,812.4400904601353,0.06229709790818213,0.13689890274115765
0.488,0.5271783715370645,0.5344496905847255,0.5346171298410766,430.1400146484375,0.1049779710070399,0.0,0.0,0.9090909090909092,0.0,415.77000209263394,414.36500113351,432.6436686197917,-6.973703038437584e-05,0.0647293869803347,-0.000167439256351,-3.892668681102596e-07,16.222023084029974,15.33438949701418,0.6331741246007347,0.1427144650141456,43.29869941894929,429.61283627690045,814.9287972955004,0.09982539903076125,0.13340654171834995
0.492,0.534310114820485,0.5385021489393811,0.5304461723647315,429.239990234375,0.1277601001316117,0.0,0.0,0.9090909090909092,0.0,420.6285705566406,413.6235722133092,432.0373352050781,-0.0020923987153301,0.086051105185996,0.0080559765746496,1.8768001020247147e-05,13.983524417972946,14.230573965458824,0.2170181887307007,0.1305951541012532,45.18909967541854,428.7056801195545,802.3536673334157,0.12023345326857936,0.12274417911971858
0.496,0.535985893716811,0.5528536357334423,0.5422747869227257,446.739990234375,0.1625797436880953,0.0,0.0,0.9090909090909092,0.0,428.5785696847098,414.77642822265625,432.1753346761068,0.0407697334781054,0.1422945982192915,0.0105788488107165,2.368010261442356e-05,9.487669178503722,16.225598998649126,0.2725392632020031,0.1270377747059019,56.93536157772313,446.2040043406582,832.4920666222062,0.15064145284766903,0.11959275242485407
0.5,0.5591608482481253,0.5615135396688028,0.5610637909178277,454.5299987792969,0.1326912711614472,0.0,0.0,0.9090909090909092,0.0,433.8285696847098,418.529285975865,432.6940012613932,0.0174374551533542,0.087964957890227,0.0004497487509751,9.89480897153115e-07,12.27480642818555,18.8968638309615,-0.1838388463939783,0.1202122914727688,77.49632105976477,453.9708379310488,811.8787990134837,0.12459645697204902,0.11351821330326706
0.504,0.5631748919326773,0.5669856640913706,0.5693135533082246,455.0,0.1029898834145217,0.0,0.0,0.9090909090909092,0.0,438.9142848423549,422.1471426827567,432.89466756184896,0.0010340378456106,0.0848831822165032,-0.002327889216854,-5.116240037041773e-06,12.668987125801156,20.732741846220183,-0.2238382938602451,0.1159667416166213,77.0421592029263,454.4368251080673,806.9195406573475,0.09802456834763681,0.10972106209624997
0.508,0.5559262393742157,0.5552154133936547,0.5477220272716159,439.5799865722656,0.1274323659739029,0.0,0.0,0.9090909090909092,0.0,440.7714276994978,424.33714076450894,433.090000406901,-0.033890139401614,0.0304749411815121,0.0074933861220387,1.7046695370438272e-05,11.454146240533188,20.847075820363788,0.2373289661956716,0.117529975436111,64.6698350416353,439.0240603328914,789.7163854454568,0.11994280476301572,0.11112087080231418
0.512,0.5430527006175536,0.5586226119566441,0.5483141325803639,445.1700134277344,0.1143874719588697,0.0,0.0,0.9090909090909092,0.0,442.9142848423549,427.4742845807757,432.8483337402344,0.0127167455894849,0.0348699340534575,0.0103084793762802,2.315627527763303e-05,10.503963627296232,20.405535692300436,-0.102367196240433,0.1246884010479269,71.44111574711249,444.6269607271168,818.7547179518523,0.10830490145945432,0.11750602044492522
0.516,0.5541335512028485,0.564417385968013,0.5587217104588119,451.4500122070313,0.1160954120863675,0.0,0.0,0.9090909090909092,0.0,445.9585702078684,430.86428615025113,432.5450012207031,0.0141069672032534,0.0495420022152808,0.0056956755092011,1.2616403489184415e-05,9.190597189986356,20.144574407654904,0.0149311816954214,0.1262766069164022,72.39523631231822,450.8958786558285,813.6953225031697,0.10983635500570169,0.11891715400444762
0.52,0.5578748065789711,0.5545959120042194,0.5544060393290877,446.8900146484375,0.1021302528369248,0.0,0.0,0.9090909090909092,0.0,448.4800022670201,434.55428641183033,432.0576680501302,-0.0101007806740353,0.0411192452139075,0.0001898726751317,4.248756269058249e-07,5.5325671447178255,17.697995095631878,-0.1202903628874975,0.1226152001600184,75.38323124329915,446.3321398418585,800.0578885769723,0.09724490051275471,0.11566096357327454
0.524,0.5567576074335199,0.5723287601871668,0.5561691848673435,458.9599914550781,0.1782635884472558,0.0,0.0,0.9090909090909092,0.0,450.2257167271205,439.4021432059152,432.6863342285157,0.0270088308330986,0.0273537213767052,0.0161595753198233,3.5209115436383374e-05,6.6973339713091695,13.726216648746446,0.7454533156977095,0.124855749411327,80.93716648805169,458.40323384764463,823.3443561925297,0.16404181949210453,0.11765480468965733
0.528,0.5844922219099464,0.5965403585483681,0.590365615434415,475.30999755859375,0.2145014305749489,0.0,0.0,0.9090909090909092,0.0,453.1942879813058,443.5114288330078,433.3113342285157,0.0356240334842257,0.045717551833992,0.006174743113953,1.2990980929644472e-05,11.67713640516391,15.278861674386413,0.203282355321906,0.1365429150418273,78.95317559222028,474.7255053366838,812.201578637646,0.1943336473720756,0.12799112430306672
0.532,0.5880905617429957,0.6090978947234456,0.5879577633427038,489.8800048828125,0.201196152922907,0.0,0.0,0.9090909090909092,0.0,458.1771458217076,448.5457153320313,434.02833455403646,0.0306536942186297,0.0766593513907967,0.0211401313807417,4.3153693088165234e-05,18.197583221535726,18.078108234237085,-0.0620288527511376,0.1505723821144537,81.38021424248655,489.2919143210695,832.0009640537257,0.18331785442702692,0.1402595421296494
0.536,0.6088882817277368,0.6139763549306814,0.5884446260084144,467.260009765625,0.1990514897608979,0.0,0.0,0.9090909090909092,0.0,462.13143484933033,451.45143127441406,434.7950012207031,-0.0461745629373024,0.0629692525567444,0.0255317289222669,5.464137394311474e-05,16.401735090659848,17.537127537674255,-0.0106595634700374,0.1608036855125959,65.92296741329646,466.65112148389727,766.3985914784929,0.18153081904399557,0.1491125975591929
0.54,0.5958198941793396,0.6082718928708652,0.5975496203919634,483.3699951171875,0.1773266294940402,0.0,0.0,0.9090909090909092,0.0,467.5885750906808,455.2514299665178,435.5050008138021,0.0344775607046774,0.085809871593371,0.0107222724789018,2.218232945200168e-05,16.171092790424854,18.317492818288915,-0.1091419124416187,0.169794993731906,68.96476772074051,482.77417522300817,810.2686398008975,0.1632462999696577,0.1568285144244577
0.544,0.6087583693186794,0.6077943777811893,0.5996548346353068,481.2000122070313,0.1929400536232949,0.0,0.0,0.9090909090909092,0.0,471.8385750906808,458.89857264927457,436.68133443196615,-0.0044892792934532,0.0658987688460996,0.0081395431458825,1.6915093390273118e-05,15.096390079762235,18.01371209654348,0.0880489533568866,0.1807727996657528,67.92836685551559,480.5912538377126,789.461431759187,0.17642089342352324,0.16616913908532874
0.548,0.6110447008582436,0.6185579633372831,0.6136149640589983,488.7300109863281,0.1614919656201495,0.0,0.0,0.9090909090909092,0.0,477.8157174246652,463.1478598458426,438.6550018310547,0.015648376118613,0.0936248181128092,0.0049429992782847,1.0113967153989782e-05,11.40330570312568,17.488265789807233,-0.1629940876068485,0.1892530443490706,69.95907576972262,488.11896628546987,798.8269362288581,0.14970535595958936,0.17332541621688322
0.552,0.6104211450809894,0.6097044775258291,0.610338749739769,485.55999755859375,0.106436272879749,0.0,0.0,0.9090909090909092,0.0,481.615718296596,465.92071751185824,439.99933471679685,-0.0064862262526846,0.0579571348238514,-0.0006342722139398,-1.306269497341197e-06,7.995495735303399,17.762008074970026,-0.340919082438434,0.1789919992679982,64.40980096740941,484.9495764135128,794.450815345151,0.10114428542947981,0.1646598354999764
0.556,0.6092260460625454,0.6083235278331355,0.602391585044118,485.3999938964844,0.073934945537222,0.0,0.0,0.9090909090909092,0.0,483.05714634486606,468.12571716308594,441.5253346761068,-0.0003295239783216,0.0212282434405279,0.0059319427890174,1.2220731074591788e-05,7.5672797444149635,18.15103622360154,-0.3053595025752806,0.1589110728340372,62.14684557246573,484.7907678504218,795.7485911570029,0.07132942212661605,0.14748083391955025
0.56,0.6050041504522419,0.6059875479610901,0.598470664171433,475.1900024414063,0.1075052465288097,0.0,0.0,0.9090909090909092,0.0,480.9585745675223,469.567860194615,443.0116678873698,-0.0210341812597044,-0.0299869402608508,0.007516883789657,1.5818690946857553e-05,7.394760154073692,17.82712779833713,0.4540518796309518,0.1455266576348804,57.37884759948162,474.5849982909541,784.4326322988045,0.10210996019799574,0.1358644942555442
0.5640000000000001,0.5839206390250553,0.5805756631962372,0.5789711819901798,459.6400146484375,0.1218624203474557,0.0,0.0,0.9090909090909092,0.0,479.8700038364955,471.0007193429129,444.93333536783854,-0.0327237267473576,-0.0163078263877314,0.0016044812060573,3.490734389791097e-06,9.887958014291444,15.93745146611466,0.1335485874617152,0.1344996477186744,57.32438739191874,459.0560940094125,786.1617886565488,0.1149901795708761,0.12619171472089705
0.5680000000000001,0.573645189874734,0.57247070710099,0.5721687167480609,454.4299926757813,0.1083836815252916,0.0,0.0,0.9090909090909092,0.0,475.7357177734375,471.6621464320592,446.6026682535807,-0.0113350052358717,-0.0598713257623489,0.0003019903529291,6.645475822379605e-07,13.551926445394471,14.944176851852164,-0.1106061965922993,0.1246506551517103,53.39044430395392,453.85634748590655,791.1795574979274,0.10290281134804828,0.11747245867831106
